Gene	expression1	expression2	expression3	expression4	expression5	expression6	expression7	expression8	expression9	expression10
Gene158	-1.8920366439999998	-0.7535085379	-0.6377202754	-0.1399555779	0.6652957627999999	0.3583657125	-1.9539591134000003	-1.183211055	-0.0010552394000000011	-0.2178534078
Gene159	0.422894658	0.6218068479999999	0.6218068479999999	-0.8589609883000001	0.5622361929000002	-2.8666057002	-2.2373823458999995	1.3782112803000002	-0.5431039956	-1.0390579485999998
Gene160	-0.7333163046	0.25113891769999996	-0.5630137708	1.5340120679	0.1315134471	2.842019844	-1.6149099918	-0.9496042548999999	0.9311802088000001	0.6099747074999999
Gene161	-0.48757655499999997	-0.0191068131	-0.8943584473000001	-1.792019037	0.1546625965	-0.1254261737	0.27062259860000004	0.5739080883	-2.8666057002	-0.323321967
Gene162	0.584430293	-0.0450606625	0.3926761794	0.6099747074999999	-0.10987372440000001	0.6099747074999999	1.3493438808	0.17332367810000002	-0.9197020813	0.0977253362
Gene163	0.4954991313	-0.4086456377	-0.1254261737	-1.7146887881999997	0.9605254787999999	1.2495170562000002	0.019292578200000004	0.7993115787	0.0462202808	0.47741563440000007
Gene164	1.2495170562000002	1.6902082559	-1.3133808817000001	-0.7087745082	-0.2834324452	0.2119005871	-0.23731749210000003	-0.8943584473000001	0.0745532205	-1.4964450207
Gene165	-0.7235754902999999	-0.6546869094	2.3084857996	-1.3834158138000001	0.0614810596	0.9605254787999999	-1.5190624614000001	0.3777357346	-0.25829766719999997	1.0195876846999998
Gene166	0.9102291613000002	-0.20468754329999994	0.40899799560000005	-0.9080866494000001	-0.9746356465	1.4745171536	-0.5016380143999999	0.7712866347	0.4496326389	-1.2145393286
Gene167	0.8921379557999998	0.8620021909	-1.8920366439999998	-0.7535085379	-0.7792911929999999	-0.5431039956	-0.48757655499999997	0.422894658	-0.7333163046	-0.7710567055
Gene168	1.2725658486	0.2018386142	1.4377491734999999	-1.1395241934000002	-1.5190624614000001	-1.7146887881999997	2.0033469695	-0.2834324452	-0.5016380143999999	-0.5630137708
Gene169	-0.7535085379	0.46505782790000005	0.47741563440000007	0.422894658	0.8921379557999998	-0.7710567055	-0.5431039956	0.5622361929000002	0.422894658	1.1261807587
Gene170	-1.4283086844	-1.1563337888	-1.5557704991999999	0.3583657125	0.08838535659999999	0.5985088926000001	-2.3724043462	-0.05702926719999999	0.6218068479999999	0.7897896433
Gene171	-2.8666057002	-0.5171945561	0.5050844134999999	0.25113891769999996	1.8800857008999998	1.0964993025	-0.5757671752	0.6218068479999999	-0.098120463	0.25113891769999996
Gene172	0.46505782790000005	0.6383010213	-0.8589609883000001	0.9677332158	-0.48757655499999997	1.6385435912	0.31529325780000006	-0.0191068131	-0.1786283039	0.7571703981000001
Gene173	-1.6653492588000003	-0.45343439100000005	-0.3573436903	0.8399738081999999	-1.2145393286	0.6218068479999999	-0.1399555779	1.5340120679	1.6902082559	-0.0010552394000000011
Gene174	0.14581287429999998	0.7003052564000001	-1.6149099918	-0.5907572029	-0.5630137708	0.9102291613000002	-0.7087745082	0.0462202808	-0.7235754902999999	-0.5270305411
Gene175	1.1676822436000003	-1.0177201952000001	-0.8368560337000002	1.1676822436000003	-0.8943584473000001	-0.6377202754	-0.3573436903	-0.7087745082	-1.2145393286	0.5333286183999999
Gene176	-0.9197020813	-0.10987372440000001	2.1067011052	0.6383010213	0.27812145819999995	0.032620852699999994	1.4002955649	-1.0503944266	-0.6948896468000001	-0.1399555779
Gene177	-0.2937263798	0.3036528041	1.1676822436000003	-0.1517337265	-0.5016380143999999	-1.3575508017	-1.4964450207	-0.0090673151	-0.5630137708	-0.2834324452
Gene178	-0.22447350290000007	0.9875496612000001	0.584430293	0.5985088926000001	0.7379728062	-0.20468754329999994	0.3275469765	-0.23731749210000003	0.6782249885000001	0.0745532205
Gene179	0.3671432884	-0.27107170950000004	-0.9859806315	0.46505782790000005	0.019292578200000004	-1.2145393286	-1.0177201952000001	-0.5171945561	-0.7535085379	0.7379728062
Gene180	1.3782112803000002	0.3275469765	0.5450485573	0.8620021909	1.3020559623	0.7897896433	0.9102291613000002	-0.3942834843	-1.3834158138000001	-0.098120463
Gene181	-0.3573436903	0.6652957627999999	-1.5190624614000001	-1.6653492588000003	-0.42652070870000003	-2.2373823458999995	-0.8815657340999999	-0.3468679732	-0.7792911929999999	-1.3575508017
Gene182	0.4496326389	1.037346734	0.1546625965	0.9875496612000001	0.9875496612000001	-1.4614540652000003	1.4745171536	1.7805638593000002	-1.5557704991999999	-1.6149099918
Gene183	-0.0191068131	-0.1254261737	-1.0390579485999998	0.584430293	-2.3724043462	0.5333286183999999	-1.4283086844	0.2187419331	0.5985088926000001	-0.1613539787
Gene184	0.5622361929000002	-1.2145393286	0.3275469765	-0.0010552394000000011	1.3493438808	-0.6723925309000001	0.5985088926000001	0.6383010213	1.3782112803000002	1.11256425
Gene185	2.1067011052	1.4002955649	-0.20468754329999994	0.5050844134999999	-0.6546869094	-0.1399555779	1.6385435912	-0.42652070870000003	-0.2937263798	-1.4283086844
Gene186	0.5450485573	-0.1517337265	-0.45343439100000005	-0.7333163046	-0.7939864834000001	1.11256425	-0.6377202754	1.1962187749000002	0.8921379557999998	-0.5104647237
Gene187	1.7805638593000002	0.9677332158	-0.7792911929999999	-0.9197020813	-0.45343439100000005	-0.1613539787	-1.2145393286	-1.3834158138000001	0.5739080883	-0.06880803220000001
Gene188	0.019292578200000004	0.28396842840000003	0.0977253362	1.2725658486	-1.0709402515	0.0745532205	1.1261807587	-0.4751579167	-1.0390579485999998	-0.03459587580000001
Gene189	-0.7087745082	0.0745532205	0.5739080883	0.9605254787999999	-1.5557704991999999	0.019292578200000004	-0.45343439100000005	-0.9197020813	0.5622361929000002	-1.8920366439999998
Gene190	1.4002955649	1.2725658486	-0.3685417997	0.29069085409999995	1.0964993025	-0.10987372440000001	-0.5104647237	-0.6723925309000001	-1.1395241934000002	-0.6377202754
Gene191	0.1067470206	-1.6653492588000003	-0.23731749210000003	-0.3942834843	-0.9640388244999999	0.46505782790000005	1.0964993025	-1.1563337888	1.4377491734999999	0.17332367810000002
Gene192	-1.7146887881999997	-0.8815657340999999	-1.3287719100000002	2.1067011052	-0.27107170950000004	1.2725658486	-1.792019037	-0.18802347560000002	0.7993115787	-0.4751579167
Gene193	-0.6948896468000001	1.5340120679	2.2106958456999997	-0.05702926719999999	-0.5907572029	0.6652957627999999	0.40899799560000005	-0.7710567055	0.032620852699999994	-0.6948896468000001
Gene194	0.47741563440000007	-1.286091091	0.17332367810000002	-0.42652070870000003	-0.6377202754	-0.1786283039	-0.098120463	2.2106958456999997	0.08838535659999999	-0.42652070870000003
Gene195	1.3020559623	-0.8589609883000001	-0.2178534078	1.2217036278	-1.3287719100000002	-1.5557704991999999	0.7132887362000001	1.4377491734999999	-0.5907572029	0.8769205416
Gene196	0.3926761794	0.40899799560000005	-2.0569260766	-1.0709402515	1.4002955649	-2.0569260766	2.842019844	-0.7939864834000001	1.1261807587	1.037346734
Gene197	0.6782249885000001	0.422894658	-0.03459587580000001	0.9432581012	1.4745171536	-0.22447350290000007	-0.10987372440000001	-0.27107170950000004	-1.0503944266	-0.0090673151
Gene198	-0.6377202754	-0.5270305411	0.2018386142	-0.9640388244999999	-0.5431039956	1.1676822436000003	-1.0390579485999998	-2.8666057002	-0.9859806315	-2.1395942095
Gene199	1.11256425	1.6385435912	-0.0191068131	-0.9746356465	1.3782112803000002	0.5450485573	0.8399738081999999	0.7003052564000001	-0.2834324452	-0.3826839491
Gene200	-0.7413288372	0.2332520218	0.3777357346	0.6218068479999999	-0.30467065499999996	-0.3468679732	0.5050844134999999	2.4430418931999998	1.11256425	-0.9197020813
